NUTS,air passengers,GDP,farm labour force,deaths,hosp discharges resp diseases,stock of vehicles,thousand hours worked,students tertiary ed,health personnel,students enrolled,utilised agricultural area,hospital beds,education and training,crude death rate,longterm care beds,regional GWA,pop density,unemployment rate,pct leavers from education,NEET rate,compensation of employees,life expectancy,covid_severity,Covid_Cases_Density
DE4,-0.20617855786799597,0.0035421567782020313,-0.5888180479933673,0.986881049556108,-0.1364543424018998,0.07817222627238188,-0.3041539234306004,-0.20432171821323858,-0.2626197331484731,-0.22638506792096325,0.17757511460259756,0.0,-0.9026451359187515,1.1161813775406995,0.000814165447210134,-0.47300334202920763,-0.3460003933132277,-0.928642344744135,-0.10432928864582297,-0.9724561315866224,0.11969879755980693,-0.02380093988770284,below_than_avg,0.0014826164313870573
DE5,-0.3020351581474844,1.3092741890358903,-0.996908963349479,0.38028203275568234,0.325823725452014,-0.43275529710311855,0.36924897089724185,3.4465881812258288,4.0,4.0,-0.9066774109203217,0.0,-0.13050988054272228,0.6141664873938448,0.000814165447210134,-0.796136659626885,0.9927238490884519,-0.6603370774023589,0.963103876198847,-0.4862163371297567,1.7573716287661496,-0.02380093988770284,below_than_avg,0.0027539555080578156
DE6,0.20049725221336387,2.4620247492405882,-0.9685573220709424,-0.42695190046657755,0.03169192881807685,-0.4194192857241506,0.7199400625311064,0.2891267980684118,0.5678220042665062,0.700190650353261,-0.9164581029045411,0.0,-0.02755851315925179,-0.19303972670641556,0.000814165447210134,-0.0988489742845317,1.6815474579487686,-0.7497721665162842,0.3883321720517168,-0.6538852317700552,2.440197228923599,-0.02380093988770284,below_than_avg,0.0032226229974995305
DE7,0.3563174113487684,-1.1354640585358982,-0.8344729961355553,0.07179169781705694,-0.6719367227584183,-0.6035370872439176,-0.6902725710304405,-1.0135666017737053,-1.6245262034772943,-1.74594918556195,-0.6714095242404238,0.0,-0.5289698024528213,0.9488245278790516,0.000814165447210134,-0.4541066567895769,0.4487353411037798,-0.9062835724656536,0.20814580448178305,-0.7712534580182643,-0.9670833158487395,-0.02380093988770284,below_than_avg,0.0022305695856286814
DE8,-0.5803877122310003,-0.03767868963259325,-0.511601242292877,1.3340075786142311,0.48948010955212684,-0.014134880717915932,-0.20438624882983644,0.563397818805438,1.0294022815763924,1.2152045974134662,0.8446765766130141,0.0,-0.8511694522270162,1.3654773133428797,0.000814165447210134,-0.3539542250195393,-0.3584363646806941,-0.7721309387947657,0.0393636373909594,-0.9053885737305031,0.18844735484518665,-0.02380093988770284,below_than_avg,0.0006081567626658906
DE9,-0.52075272130425,-1.3076251567867208,-0.5817653773768602,0.5906029711356843,-0.7453434708680079,-1.3595958109301605,-1.8328392900310904,-1.1291833485941187,-1.8191016636029245,-1.9630491801812613,-0.24209177823543723,0.0,-0.5289698024528213,0.9488245278790516,0.000814165447210134,-0.4541066567895769,0.4487353411037798,-0.8168484833517282,0.20814580448178305,-1.0395236894427418,-1.1423208257755224,-0.02380093988770284,below_than_avg,0.00196694659032567
DEA,-0.3831609192669405,-1.6596536118245389,-0.858458290526507,0.46553119787233904,-0.8954427928920854,-1.2645620964043545,-1.618559980602334,-1.3655920679459894,-2.2169621519027016,-2.4069669785169228,-0.7593253802226285,0.0,-0.5289698024528213,0.9488245278790516,0.000814165447210134,-0.4541066567895769,0.4487353411037798,-0.6603370774023589,0.20814580448178305,-0.5532838949858762,-1.5006398102090737,-0.02380093988770284,below_than_avg,0.003105773311645296
DEB,-0.5541353512338809,-0.7029969050849261,-0.5891349468242602,0.5209030844382905,-0.48753962189422817,-0.9994514731991587,-1.5013034888630863,-0.7231383581304186,-1.135754371589063,-1.2005959225939835,-0.5649597725280899,0.0,-0.5289698024528213,0.9488245278790516,0.000814165447210134,-0.4541066567895769,0.4487353411037798,-1.308741473478318,0.20814580448178305,-1.1568919156909507,-0.5268882435249023,-0.02380093988770284,below_than_avg,0.0020581826193732484
DEC,-0.5577172952458171,0.47505231119064995,-0.9305552242059733,1.4387306771066457,-0.01037080172069347,2.4348233295546655,3.4373365121045754,1.8972237462488541,3.2741445070510835,3.7198037115959166,-0.7647900130699853,0.0,-0.8340108909964379,1.5138359462700308,0.000814165447210134,-1.37437522795957,-0.10471024756004765,-0.8224381764213486,0.08041875911575426,-0.77823966196161,0.8573647686661723,-0.02380093988770284,below_than_avg,0.003078366621507832
DED,-0.5001880008672128,-0.6963215697305496,-0.7497590228735408,1.3333969228853766,-0.4846933653015115,-0.7330632006576112,-0.8862955746812418,-0.7186554606265708,-1.1282099468539328,-1.1921781366699773,-0.45842243411508427,0.0,-0.5289698024528213,0.9488245278790516,0.000814165447210134,-0.4541066567895769,0.4487353411037798,-0.8224381764213486,0.20814580448178305,-0.77823966196161,-0.5200936240823446,-0.02380093988770284,below_than_avg,0.0014165130350879218
DEE,0.05272164508344515,-0.03845988034499391,-0.6685580828679952,1.8668595243534052,0.16793305964396796,0.024190975507428474,-0.24965965505458468,-0.0029493397730014355,0.07627687369398607,0.1517430448148177,0.20611719598534242,0.0,-0.8511694522270162,1.9847514606344634,0.000814165447210134,-1.0512419103618926,-0.3282347199311328,-0.7274133942378029,0.2856943677397293,-0.8550879053384135,0.18456089494424519,-0.02380093988770284,below_than_avg,0.000974584263949677
DEF,-0.5832157365911544,0.2765717137106098,-0.6000368207531621,0.69885582146709,-0.013238635589007059,0.07879005801132746,-0.20795382130067985,-0.3820106562613093,-0.5616586512183733,-0.560041467664398,-0.20591308107360018,0.0,-0.47368110515429085,0.8586201042822514,0.000814165447210134,-0.18388405786286757,-0.264036036573108,-1.0404362061365418,0.7167731458500771,-0.4862163371297567,0.3856629300196488,-0.02380093988770284,below_than_avg,0.0013258612157355275
DEG,-0.5810648163280709,0.023151736472591965,-0.6625298844790342,1.4170135358487197,0.09449320196684034,0.06279396321894994,-0.10937917100301216,0.04173550544165522,0.1514785599323095,0.23565026347004714,-0.15295232293098573,0.0,-0.7139009623823889,1.474137280002805,0.000814165447210134,-0.9151857766365556,-0.3090962445149669,-0.861566027908691,-0.3506600189945932,-1.0898243578348312,0.3129903493655289,-0.02380093988770284,below_than_avg,0.0016509029342198147
DK01,0.7877168919298969,2.5665018865112788,-0.9489872937514577,-0.9331126424577678,-0.10809371068839695,-0.35568805781074136,0.2560275783344176,1.286137509908227,0.5754977655706582,1.0137325795050056,-0.8193871754181384,-0.700956962715219,2.1515787631242085,-0.800333309099268,0.000814165447210134,0.9555860620868337,0.19447984280659628,-0.4367493546175454,-0.6996285536553506,-0.8550879053384135,2.822621948113344,-0.0716146089514883,below_than_avg,0.0039999501631344785
DK02,-0.586382446125661,0.47815064458550605,-0.5688198489345825,0.16452201872661004,-0.1671504543801473,-0.2275817201728885,-0.604369692178927,-0.3804416395227141,-0.1868342731345704,1.1228257286353922,0.26367959782581873,-0.7614469748385887,1.499553436362228,0.24343688159023474,0.000814165447210134,-0.14987002443153274,-0.32048242609167316,-0.6156195328453962,0.12147388084054947,-0.7041859001621448,0.6907424117007523,-0.35767929565788736,below_than_avg,0.002430259900472796
DK03,-0.3221156227322594,1.2027653138188283,-0.3544066204627614,-0.21536081086058523,-0.24594053297176455,-0.1862865244360563,-0.1973944865852128,0.18776127716367794,0.020835092126525446,1.1413164187568743,0.4153520744012211,-0.8254236024823357,1.4309191914399144,-0.08187511233246961,0.000814165447210134,-0.20089107457853378,-0.33364517500658897,-0.6603370774023589,-0.24802221468260569,-0.7209527896261746,1.4386418395261131,-0.0716146089514883,below_than_avg,0.0008568356764137176
DK04,-0.5481286795545562,1.3059376116268504,-0.4464194776789523,-0.8149763680680788,-0.2677839269134523,-0.21250732630062516,-0.1404891649747104,0.6330399802567365,0.01271127915105003,1.2141137549953829,0.3394727675224446,-0.9241833706746079,1.499553436362228,-0.6223363448895401,0.000814165447210134,1.329740429831512,-0.332272372972518,-0.5709019882884334,-0.3506600189945932,-0.8550879053384135,1.5718935773723963,0.1327173101245102,below_than_avg,0.0012485486376042343
DK05,-0.3810005979176428,1.0097936937917136,-0.2464623437095633,-0.07892208325196512,-0.2502489564671878,-0.16797031557122033,-0.22311248346142173,0.6672421786812376,-0.2554828742414203,0.9944872285454364,0.8215351229126981,-0.9009669387571754,1.3279678240564436,0.05462818808165124,0.000814165447210134,-0.28592615815686967,-0.35431795857848125,-0.5038256714529894,-0.596990749343363,-0.7544865685542343,1.2927817098047778,-0.15334737658188888,below_than_avg,0.0009475604133329718
EE00,-0.3805388209751745,-0.5552679415990697,-0.22936864163835377,0.5021113270101165,0.3854202121485351,1.1236862831944983,0.4457718439583856,-0.16062142484836506,-0.31602976632219315,0.5208967766188041,0.6029661703919578,-0.2708857054318643,1.1906993342118168,0.6161702055650613,-0.6545171672165715,1.9249860148798632,-0.39138361349839745,-0.28023794866817586,-0.7817387971049407,-0.5532838949858762,-0.42498866136576724,-0.02380093988770284,below_than_avg,0.0016599246337029412
ES11,-0.42345939191778703,-0.3790984190763909,0.333225265148137,0.49382603567624667,-0.024524372581004743,0.21039703184452418,-0.15561982662836393,-0.05445588359924217,0.507187023448513,-0.2534956047787819,-0.4159985255467694,-0.612186624704345,0.246978466530003,0.6848392970577919,-0.6419489179197232,0.15625627645047596,-0.3417204810893594,0.8824182098128545,0.1420014417029469,-0.5029832265937868,-0.43415346565936674,0.9500449864285042,below_than_avg,0.004305866368286445
ES12,-0.47086241617637986,-0.41291589367050524,-0.07440710923438582,0.9669257309372696,-0.019264476038694463,-0.0028614404809685517,-0.21885916573339437,-0.15552805549289483,0.021202187817290784,-0.35967141559592175,-0.22940522098230853,-0.5675800832849158,0.16118566037711085,1.0676747001458342,-0.7448170847739917,-0.3199401915882045,-0.338005840291285,1.3519524276609627,-0.49435294503137556,-0.016743432136921147,-0.3833664376649384,0.6231139159069078,below_than_avg,0.002877615936417643
ES13,-0.4176615968468095,-0.3449534172726292,-0.30003361809907836,-0.04938680854324724,-0.28515534673573034,0.08518175304338228,-0.2242691238553045,0.09122246478295341,0.7658915906854907,0.08563029523813537,-0.11694472425436085,-0.6158669410869655,0.2984541502217384,0.052290516881898945,-0.6800814344249095,0.17326329316614458,-0.3267811648362341,0.9047769820913357,-0.4532978233065807,-0.2850136635613986,-0.3655291842224243,0.9091786026133069,below_than_avg,0.005561584373304395
ES21,-0.34259754803485903,0.28907845253506514,-0.7292255444529503,-0.2559399380012178,-0.13723693102855944,-0.16497702702135092,0.1497811378098771,0.10561949921955366,1.065564356553116,0.33507613871047576,-0.7507600455705978,-0.6231445591969592,0.5043568849886794,-0.1459523496828291,-0.6711594033195294,0.13924925973480975,-0.17076625131710968,0.3234489028508207,-0.9870144057289156,-0.6706521212340852,0.2589940318478866,1.1543769055045028,higher_than_avg,0.010609198689164412
ES22,-0.556200425249888,0.15250181096706122,-0.1988316454172233,-0.8538012692249284,-0.29311118863522434,0.07971025334418011,0.12342511722034583,0.1450559631816656,0.9105980333307515,0.4996831118165244,0.8429040960716374,-0.5963031540004043,0.5901496911415716,-0.5691543250951702,-0.695073705871393,0.4113615271854836,-0.3650581156685659,0.4576015365217087,-0.10432928864582297,-0.38561500034557766,0.11785340887019628,1.3587088245805012,higher_than_avg,0.012875680302935679
ES23,4.0,-0.10205942435544557,0.22814412380093066,-0.20808559969584814,-0.05350481474462533,-0.0038075218875019564,0.05335208661897901,2.9223678374673723,-0.3043594365089411,0.35571814782540945,0.5234421684898634,-0.629453672995737,0.058234292993640344,-0.05273771059269699,-0.6927719033259411,-0.4049752751665404,-0.3654618809727044,0.6141129424710784,0.6757180241252818,-0.5197501160578165,-0.2699549856909383,1.0317777540589048,higher_than_avg,0.015158373189082426
ES24,-0.5651468235818826,-0.06714467008555733,0.3905329217101703,-0.08721564926817876,-0.1921411572618471,-0.0631938696029765,0.1303714124026492,0.059630976938501716,0.6753821549872652,0.23867946720960678,2.6915024901615587,-0.5219220228990238,0.12686853791595412,0.14558864422916454,-0.7151584608255136,0.2072773265974794,-0.39348319307991775,0.8153418929774102,0.5936077806756918,-0.06704410052901051,-0.1069662138999848,1.1135105216893053,higher_than_avg,0.01747757892196916
ES30,0.15873403649113269,0.3913980677238993,-0.9768795541317579,-1.5043031297179128,-0.20597180155425113,0.18961015277574791,0.3922334790514007,0.9144903773295994,0.7701169370724842,0.44279821608384273,-0.8370152722023932,-0.7687245929485823,0.3842469563746305,-1.3747742623098842,-0.6412970800307458,0.9215720286554989,0.26207015471938466,0.9942120712052612,-0.26854977554500314,-0.38561500034557766,0.5025877286319294,1.6856398951020977,higher_than_avg,0.0147499625022306
ES41,-0.5784990893623017,-0.3095308950964263,0.31411093511204036,0.6640474598131894,-0.06424168222171828,0.20896354656046995,-0.10657589309982944,0.3028248591974873,0.4536320338528387,-0.16034744073108767,3.768680819139397,-0.5560133746538232,0.04107573176306198,0.7439072389801097,-0.7126529589397561,-0.1158559910001979,-0.39534051347895494,0.9047769820913357,0.839938511024462,-0.0838109899930406,-0.3814006056912702,1.2361096731349033,higher_than_avg,0.010160300203181018
ES42,0.18815884242676661,-0.5697012254565864,0.7309978272194005,-0.40195521943313317,-0.2611566840205954,0.23648905547927235,-0.3799620672988879,-0.49770437718303395,-0.7296984674457737,0.43637942213656117,3.2836961936475255,-0.8785529818404648,-0.1819855642344577,-0.30633329163727896,-0.7995510975140747,0.32632644360714774,-0.39517900735729955,2.156868229686291,1.5173480194835793,0.033557236255168515,-0.6384624909170419,0.9091786026133069,higher_than_avg,0.01018159383717076
ES43,0.9060760039666905,-0.6656434211033055,1.4437970319077735,0.07237919457190359,-0.19274268437283557,0.2899378760167694,-0.36695785887639576,-0.3034606004167841,-0.5654896220404819,0.18525855071763972,4.0,-0.5967735703801378,0.023917170532483614,0.15193375177134988,-0.7188861587531039,0.003193126009472811,-0.3950175012356441,3.073577893104027,1.4557653368963868,0.7377665937444223,-0.6984497619024652,0.5822475320917045,below_than_avg,0.0038428255172654074
ES51,0.014896684650516535,0.08690293556242959,-0.6695140352908463,-0.8740028512951794,-0.076636442904687,-0.11198851594356579,0.1844647847946136,0.46334600498376793,0.584866207325247,0.5365000667836692,-0.6196132439636334,-0.4618470840518894,-0.02755851315925179,-0.6328141211598595,-0.6566356403557486,0.34333346032281636,-0.2237402592200836,1.0165708434837424,1.2504897282724117,0.8048341516005414,0.11273322953541423,1.072644137874102,higher_than_avg,0.012705642764808919
ES52,-0.19515553087604198,-0.42974388304302097,-0.4180240151893946,-0.7357170130346983,-0.26200361293599844,0.028784984479348127,-0.19338007480453406,0.2522762799722442,-0.030430750851290093,0.4215376597078887,-0.6627718806323891,-0.8827313861545676,0.31561271145231673,-0.5095019653729139,-0.5208292901740836,0.37734749375415116,-0.24142517954135082,1.821486645509071,0.8604660718868594,-0.03351032160095093,-0.42162668448332297,0.7457130673525058,below_than_avg,0.0037046603123550383
ES53,2.2150427901276157,-0.1117880535173838,-0.7227439119295674,-1.6731541662315694,-0.13241437350310178,0.3402311673207274,-0.01760852983796893,-0.7051256273930837,-0.20664932780873685,0.14219555558271058,-0.6227052491969791,-0.7289882446369819,0.19550278283826789,-1.415099090505615,-0.4736321530253035,0.7174878280674947,-0.22123691433442477,1.7991278732305902,2.0510646019059147,1.0060368251688996,-0.19482216335112323,1.0317777540589048,below_than_avg,0.004211526151685973
ES61,-0.2848859518942303,-0.6594911047448097,0.33884086808555114,-0.9258318810579227,-0.5017801100340388,-0.019540166476991788,-0.4165884851569328,0.10171964475239548,-0.15983725862512774,0.6028926336180479,0.16556531012518325,-0.9212501861892111,-0.09619275808156556,-0.7140064512226929,-0.5039629847967897,0.32632644360714774,-0.3373598158046634,3.1853717544964337,2.153702406217902,0.838367930528601,-0.6274723740241624,0.3779156130157061,below_than_avg,0.002606367500766388
ES62,-0.5857547433680333,-0.5324813350764455,0.2597544600624429,-1.2003400394639143,-0.2725541128703614,0.06610501224328406,-0.11709249404281243,0.33059369511460535,0.3458946621746756,0.8063185729064927,-0.4006261132092577,-0.6239747057494298,0.4528812012969443,-1.1327418048783637,0.04337714260404069,0.2072773265974794,-0.3090962445149669,1.821486645509071,1.5173480194835793,0.033557236255168515,-0.48547381556894326,0.5005147644613098,below_than_avg,0.0025975682933198838
ES70,0.9201420615170305,-0.5598359569473861,-0.5506060945977432,-1.4812014631021673,-0.3873483932982195,0.2524701912265817,-0.3356951641526387,-0.27378991680523296,-0.02456661821330113,-0.02073970512539152,-0.8833641657604926,-0.7193032015248229,0.006758609301904944,-1.2179833154121966,-0.441773576201526,0.42836854390115225,-0.17423863293270098,3.252448071331878,1.4147102151715918,1.2575401671293471,-0.5111460112809538,0.7457130673525058,below_than_avg,0.0018363945870168512
FI13,-0.3881555601326933,0.44008744637181707,0.695908702542917,0.23311122786663774,0.4410483333983242,0.6643879493356002,-0.11406846281601542,0.6186948490859638,1.9497226860361812,0.6247482956598839,1.296454918311001,-0.4503357185242947,2.7349698449638753,0.32254200522471677,-0.7372598392486583,0.1902703098818108,-0.4109258542187018,0.16693749690145135,-0.5559356276185682,-0.2850136635613986,0.3603977809183281,0.2553164615701081,below_than_avg,0.0002198340370369501
FI18,-0.553632163702092,0.612305593889133,0.43121342632323706,0.3893240932853084,0.6052229603528033,0.591210991848969,-0.10570793883455074,0.43018812485375524,2.4552156841684827,0.30557989108963507,1.7255818964157728,-0.5770160824313336,2.5119085489663555,0.4197640806572824,-0.7321877256750519,0.17326329316614458,-0.3864576767879075,-0.07900899816184362,-0.6380458710681582,-0.570050784449906,0.44940060094623807,0.2553164615701081,below_than_avg,0.0006554699972318796
FI19,-0.5462435257563532,0.5769132271000945,-0.3520703602627121,-0.03647733102051473,0.33492434474790406,0.6818296339485019,-0.06799944543473121,0.7794840351885606,1.6229673634153883,0.5664400391874205,0.29039626679394065,-0.6029166548684215,2.649177038810983,0.038014024911981435,-0.7321469858069908,-0.4219822918822066,-0.39687482163468135,-0.07900899816184362,-0.6585734319305557,-0.2850136635613986,0.5268801460013747,0.2553164615701081,below_than_avg,0.0005229746157841137
FI1A,-0.3881555601326933,0.44008744637181707,0.695908702542917,0.23311122786663774,0.4410483333983242,0.6643879493356002,-0.11406846281601542,0.6186948490859638,1.9497226860361812,0.6247482956598839,1.296454918311001,-0.4503357185242947,2.7349698449638753,0.32254200522471677,-0.7372598392486583,0.1902703098818108,-0.4109258542187018,0.16693749690145135,-0.5559356276185682,-0.2850136635613986,0.3603977809183281,0.2553164615701081,below_than_avg,0.00020105817622240632
FI1B,0.5118873405195303,1.742786549478614,-0.9227451893036723,-1.3609628027073721,0.0862261433928891,0.04621762234294404,0.3546110830529187,0.6551000007155212,0.8572266288991192,0.5097215496242963,-0.704153689178389,-0.7641311153582442,3.541422222801061,-1.2828536912053297,-0.6645391747596012,0.3943545104698174,-0.26686239370207765,-0.1908028595542504,-0.6791009927929531,-0.7712534580182643,1.5657321671424476,0.2553164615701081,below_than_avg,0.003263844708458477
